clave_entidad,entidad,clave_municipio,municipio,latitud,longitud
20,Oaxaca,449,Santa María Zoquitlán,16.561543,-96.3557456
20,Oaxaca,450,Santiago Amoltepec,16.6491672,-97.5216534
20,Oaxaca,451,Santiago Apoala,17.6394414,-97.1406006
20,Oaxaca,452,Santiago Apóstol,16.794759,-96.7274805
20,Oaxaca,453,Santiago Astata,15.9761161,-95.609889
20,Oaxaca,454,Santiago Atitlán,17.0897266,-95.9270487
20,Oaxaca,455,Santiago Ayuquililla,17.9201112,-97.9609402
20,Oaxaca,456,Santiago Cacaloxtepec,17.7302301,-97.7352142
20,Oaxaca,457,Santiago Camotlán,17.5448854,-96.1585973
20,Oaxaca,458,Santiago Comaltepec,17.6361325,-96.3519006
20,Oaxaca,459,Villa de Santiago Chazumba,18.1783741,-97.6994268
20,Oaxaca,460,Santiago Choápam,17.3609714,-95.8864522
20,Oaxaca,461,Santiago del Río,17.4327578,-98.1006646
20,Oaxaca,462,Santiago Huajolotitlán,17.814119,-97.6797915
20,Oaxaca,463,Santiago Huauclilla,17.4908598,-97.0439659
20,Oaxaca,464,Santiago Ihuitlán Plumas,17.8805681,-97.4321544
20,Oaxaca,465,Santiago Ixcuintepec,16.9276158,-95.5789921
20,Oaxaca,466,Santiago Ixtayutla,16.5296417,-97.6924383
20,Oaxaca,467,Santiago Jamiltepec,16.2247631,-97.7807521
20,Oaxaca,468,Santiago Jocotepec,17.6488395,-95.9876099
20,Oaxaca,469,Santiago Juxtlahuaca,17.208558,-98.0383524
20,Oaxaca,470,Santiago Lachiguiri,16.795305,-95.5169843
20,Oaxaca,471,Santiago Lalopa,17.4155794,-96.2485712
20,Oaxaca,472,Santiago Laollaga,16.6341128,-95.2629013
20,Oaxaca,473,Santiago Laxopa,17.198169,-96.3447939
20,Oaxaca,474,Santiago Llano Grande,16.4880234,-98.261437
20,Oaxaca,475,Santiago Matatlán,16.8620394,-96.3761324
20,Oaxaca,476,Santiago Miltepec,17.9876983,-97.7279001
20,Oaxaca,477,Santiago Minas,16.4340476,-97.2742165
20,Oaxaca,478,Santiago Nacaltepec,17.5147293,-96.8945988
20,Oaxaca,479,Santiago Nejapilla,17.4303246,-97.3841775
20,Oaxaca,480,Santiago Nundiche,17.3366648,-97.7044628
20,Oaxaca,481,Santiago Nuyoó,17.0102972,-97.7494283
20,Oaxaca,482,Santiago Pinotepa Nacional,16.2961977,-98.1602324
20,Oaxaca,483,Santiago Suchilquitongo,17.2315835,-96.9058766
20,Oaxaca,484,Santiago Tamazola,17.7446283,-98.2445823
20,Oaxaca,485,Santiago Tapextla,16.3295992,-98.4770285
20,Oaxaca,486,Villa Tejúpam de la Unión,17.6646601,-97.4555605
20,Oaxaca,487,Santiago Tenango,17.2975009,-96.9983148
20,Oaxaca,488,Santiago Tepetlapa,17.7966142,-97.3947536
20,Oaxaca,489,Santiago Tetepec,16.3588957,-97.6544674
20,Oaxaca,490,Santiago Texcalcingo,18.2155884,-96.9754272
20,Oaxaca,491,Santiago Textitlán,16.7178298,-97.314924
20,Oaxaca,492,Santiago Tilantongo,17.1964625,-97.3707104
20,Oaxaca,493,Santiago Tillo,17.467929,-97.3173419
20,Oaxaca,494,Santiago Tlazoyaltepec,17.0285507,-96.976162
20,Oaxaca,495,Santiago Xanica,16.0171601,-96.2529335
20,Oaxaca,496,Santiago Xiacuí,17.2716529,-96.3933599
20,Oaxaca,497,Santiago Yaitepec,16.2123306,-97.2384657
20,Oaxaca,498,Santiago Yaveo,17.4876288,-95.4802055
20,Oaxaca,499,Santiago Yolomécatl,17.4658439,-97.5712418
20,Oaxaca,500,Santiago Yosondúa,16.872222,-97.576389
20,Oaxaca,501,Santiago Yucuyachi,17.6098331,-98.2448072
20,Oaxaca,502,Santiago Zacatepec,17.2028886,-95.9024394
20,Oaxaca,503,Santiago Zoochila,17.2130061,-96.2501415
20,Oaxaca,504,Nuevo Zoquiápam,17.2491779,-96.6564676
20,Oaxaca,505,Santo Domingo Ingenio,16.5705352,-94.7424946
20,Oaxaca,506,Santo Domingo Albarradas,17.064013,-96.2055317
20,Oaxaca,507,Santo Domingo Armenta,16.3410473,-98.3592027
20,Oaxaca,508,Santo Domingo Chihuitán,16.6389058,-95.1759618
20,Oaxaca,509,Santo Domingo de Morelos,15.8423771,-96.6441557
20,Oaxaca,510,Santo Domingo Ixcatlán,16.9090994,-97.5244496
20,Oaxaca,511,Santo Domingo Nuxaá,17.1610273,-97.0391884
20,Oaxaca,512,Santo Domingo Ozolotepec,16.1757376,-96.3215388
20,Oaxaca,513,Santo Domingo Petapa,16.8511394,-95.2120389
20,Oaxaca,514,Santo Domingo Roayaga,17.3330146,-96.0639857
20,Oaxaca,515,Santo Domingo Tehuantepec,16.1889599,-95.3960273
20,Oaxaca,516,Santo Domingo Teojomulco,16.5895292,-97.2809504
20,Oaxaca,517,Santo Domingo Tepuxtepec,16.9325749,-96.0964468
20,Oaxaca,518,Santo Domingo Tlatayápam,17.4018058,-97.343051
20,Oaxaca,519,Santo Domingo Tomaltepec,17.0699849,-96.5971761
20,Oaxaca,520,Santo Domingo Tonalá,17.6798472,-97.9755495
20,Oaxaca,521,Santo Domingo Tonaltepec,17.6153384,-97.3507072
20,Oaxaca,522,Santo Domingo Xagacía,17.1271548,-96.297365
20,Oaxaca,523,Santo Domingo Yanhuitlán,17.5260612,-97.3359444
20,Oaxaca,524,Santo Domingo Yodohino,17.6388837,-97.6996707
20,Oaxaca,525,Santo Domingo Zanatepec,16.440503,-94.3432591
20,Oaxaca,526,Santos Reyes Nopala,16.0821395,-97.1791905
20,Oaxaca,527,Santos Reyes Pápalo,17.7915893,-96.8789002
20,Oaxaca,528,Santos Reyes Tepejillo,17.4068893,-97.9558411
20,Oaxaca,529,Santos Reyes Yucuná,17.7725626,-98.010006
20,Oaxaca,530,Santo Tomás Jalieza,16.8753693,-96.6371046
20,Oaxaca,531,Santo Tomás Mazaltepec,17.147109,-96.9155778
20,Oaxaca,532,Santo Tomás Ocotepec,17.1203799,-97.7734926
20,Oaxaca,533,Santo Tomás Tamazulapan,16.2399804,-96.5904921
20,Oaxaca,534,San Vicente Coatlán,16.3759851,-96.8320352
20,Oaxaca,535,San Vicente Lachixío,16.6464947,-97.0408086
20,Oaxaca,536,San Vicente Nuñú,17.4187623,-97.435226
20,Oaxaca,537,Silacayoápam,17.588497,-98.0716727
20,Oaxaca,538,Sitio de Xitlapehua,16.3683796,-96.5473204
20,Oaxaca,539,Soledad Etla,17.1583199,-96.8276754
20,Oaxaca,540,Villa de Tamazulápam del Progreso,17.6948288,-97.5780665
20,Oaxaca,541,Tanetze de Zaragoza,17.3839425,-96.2956119
20,Oaxaca,542,Taniche,16.567611,-96.7646773
20,Oaxaca,543,Tataltepec de Valdés,16.3125523,-97.5203934
20,Oaxaca,544,Teococuilco de Marcos Pérez,17.3185001,-96.6723004
20,Oaxaca,545,Teotitlán de Flores Magón,18.1193462,-97.0873012
20,Oaxaca,546,Teotitlán del Valle,17.0499381,-96.5028049
20,Oaxaca,547,Teotongo,17.745845,-97.5423648
20,Oaxaca,548,Tepelmeme Villa de Morelos,18.0071579,-97.2885364
20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",17.654889,-97.808751
20,Oaxaca,550,San Jerónimo Tlacochahuaya,17.0180061,-96.5449801
20,Oaxaca,551,Tlacolula de Matamoros,16.9314623,-96.4611075
20,Oaxaca,552,Tlacotepec Plumas,17.8711874,-97.4696333
20,Oaxaca,553,Tlalixtac de Cabrera,17.0776376,-96.6362467
20,Oaxaca,554,Totontepec Villa de Morelos,17.2359477,-96.0358605
20,Oaxaca,555,Trinidad Zaachila,16.9243246,-96.7898828
20,Oaxaca,556,La Trinidad Vista Hermosa,17.774472,-97.4961444
20,Oaxaca,557,Unión Hidalgo,16.4875515,-94.8122733
20,Oaxaca,558,Valerio Trujano,17.7724525,-96.987916
20,Oaxaca,559,San Juan Bautista Valle Nacional,17.8202992,-96.3395239
20,Oaxaca,560,Villa Díaz Ordaz,17.0540479,-96.3812897
20,Oaxaca,561,Yaxe,16.7068338,-96.4440131
20,Oaxaca,562,Magdalena Yodocono de Porfirio Díaz,17.383333,-97.366667
20,Oaxaca,563,Yogana,16.461653,-96.788277
20,Oaxaca,564,Yutanduchi de Guerrero,17.0761421,-97.29215
20,Oaxaca,565,Villa de Zaachila,16.9529021,-96.7839466
20,Oaxaca,566,San Mateo Yucutindoo,16.7916718,-97.2954854
20,Oaxaca,567,Zapotitlán Lagunas,17.7842317,-98.3923612
20,Oaxaca,568,Zapotitlán Palmas,17.8821164,-97.835781
20,Oaxaca,569,Santa Inés de Zaragoza,17.2645491,-97.1445801
20,Oaxaca,570,Zimatlán de Álvarez,16.8727536,-96.8013464
21,Puebla,1,Acajete,19.1002424,-97.9334995
21,Puebla,2,Acateno,20.1003632,-97.2151726
21,Puebla,3,Acatlán,18.2231375,-98.0768528
21,Puebla,4,Acatzingo,19.0301833,-97.76376
21,Puebla,5,Acteopan,18.7514495,-98.6799824
21,Puebla,6,Ahuacatlán,20.0283447,-97.8546373
21,Puebla,7,Ahuatlán,18.5719406,-98.2874169
21,Puebla,8,Ahuazotepec,20.0565486,-98.1369783
21,Puebla,9,Ahuehuetitla,18.2322075,-98.1932864
21,Puebla,10,Ajalpan,18.4350086,-97.0247486
21,Puebla,11,Albino Zertuche,18.0126777,-98.5352147
21,Puebla,12,Aljojuca,19.1055503,-97.5203729
21,Puebla,13,Altepexi,18.3579395,-97.2921949
21,Puebla,14,Amixtlán,20.0560449,-97.8002859
21,Puebla,15,Amozoc,19.0637658,-98.0443494
21,Puebla,16,Aquixtla,19.7799048,-97.9237926
21,Puebla,17,Atempan,19.8018134,-97.44192
21,Puebla,18,Atexcal,18.3755922,-97.6891183
21,Puebla,19,Atlixco,18.908889,-98.437778
21,Puebla,20,Atoyatempan,18.8042796,-97.9079214
21,Puebla,21,Atzala,18.5471924,-98.5397459
21,Puebla,22,Atzitzihuacán,18.8132669,-98.6127487
21,Puebla,23,Atzitzintla,18.9443771,-97.3076728
21,Puebla,24,Axutla,18.1847452,-98.3950498
21,Puebla,25,Ayotoxco de Guerrero,20.071953,-97.4089031
21,Puebla,26,Calpan,19.10349,-98.4663287
21,Puebla,27,Caltepec,18.1452704,-97.446054
21,Puebla,28,Camocuautla,20.0346629,-97.7527952
21,Puebla,29,Caxhuacan,20.0750334,-97.609919
21,Puebla,30,Coatepec,20.0545692,-97.7300408
21,Puebla,31,Coatzingo,18.573813,-98.1493671
21,Puebla,32,Cohetzala,18.2091792,-98.8029954
21,Puebla,33,Cohuecan,18.75805,-98.7396356
21,Puebla,34,Coronango,19.1367048,-98.2918774
21,Puebla,35,Coxcatlán,18.249724,-97.1398478
21,Puebla,36,Coyomeapan,18.285725,-96.9568978
21,Puebla,37,Coyotepec,18.3958198,-97.8331099
21,Puebla,38,Cuapiaxtla de Madero,18.9282593,-97.8328872
21,Puebla,39,Cuautempan,19.9183337,-97.7937906
21,Puebla,40,Cuautinchán,18.9631545,-98.0446735
21,Puebla,41,Cuautlancingo,19.119366,-98.2491624
21,Puebla,42,Cuayuca de Andrade,18.4331752,-98.1931955
21,Puebla,43,Cuetzalan del Progreso,20.0272192,-97.4938535
21,Puebla,44,Cuyoaco,19.5846625,-97.5749011
21,Puebla,45,Chalchicomula de Sesma,18.9769273,-97.4514806
21,Puebla,46,Chapulco,18.6465916,-97.4104631
21,Puebla,47,Chiautla,18.2843826,-98.5788792
21,Puebla,48,Chiautzingo,19.1991217,-98.5164227
21,Puebla,49,Chiconcuautla,20.0863575,-97.952271
21,Puebla,50,Chichiquila,19.20689,-97.0906761
21,Puebla,51,Chietla,18.5096737,-98.6220567
21,Puebla,52,Chigmecatitlán,18.6477578,-98.068386
21,Puebla,53,Chignahuapan,19.8213915,-98.1177571
21,Puebla,54,Chignautla,19.7570859,-97.4189323
21,Puebla,55,Chila,17.9672501,-97.879101
21,Puebla,56,Chila de la Sal,18.1492509,-98.4988809
21,Puebla,57,Honey,20.2599732,-98.2384629
21,Puebla,58,Chilchotla,19.2558651,-97.21049
21,Puebla,59,Chinantla,18.2284343,-98.2900096
21,Puebla,60,Domingo Arenas,19.1305214,-98.4400007
21,Puebla,61,Eloxochitlán,18.5026641,-96.9176865
21,Puebla,62,Epatlán,18.6152448,-98.3794013
21,Puebla,63,Esperanza,18.8572371,-97.3499292
21,Puebla,64,Francisco Z. Mena,20.7051229,-97.8267988
21,Puebla,65,General Felipe Ángeles,19.0283118,-97.662415
21,Puebla,66,Guadalupe,18.0497563,-98.1549402
21,Puebla,67,Guadalupe Victoria,19.3073518,-97.403055
21,Puebla,68,Hermenegildo Galeana,20.1190808,-97.7287099
21,Puebla,69,Huaquechula,18.7569021,-98.5252094
21,Puebla,70,Huatlatlauca,18.6791937,-98.0725565
21,Puebla,71,Huauchinango,20.1782494,-98.0490728
21,Puebla,72,Huehuetla,20.1281241,-97.6166427
21,Puebla,73,Huehuetlán el Chico,18.3851745,-98.7261308
21,Puebla,74,Huejotzingo,19.1642771,-98.4392754
21,Puebla,75,Hueyapan,19.9292412,-97.3934806
21,Puebla,76,Hueytamalco,20.0342625,-97.2436243
21,Puebla,77,Hueytlalpan,20.0509602,-97.6724095
21,Puebla,78,Huitzilan de Serdán,19.9441418,-97.7116214
21,Puebla,79,Huitziltepec,18.784365,-97.8757441
21,Puebla,80,Atlequizayan,20.0159417,-97.6256991
21,Puebla,81,Ixcamilpa de Guerrero,18.0282181,-98.6847024
21,Puebla,82,Ixcaquixtla,18.477728,-97.8272351
21,Puebla,83,Ixtacamaxtitlán,19.5981275,-97.8258129
21,Puebla,84,Ixtepec,20.0401198,-97.6485395
21,Puebla,85,Izúcar de Matamoros,18.5065817,-98.4230778
21,Puebla,86,Jalpan,20.4515606,-97.8626451
21,Puebla,87,Jolalpan,18.299326,-98.9151783
21,Puebla,88,Jonotla,20.045513,-97.5646536
21,Puebla,89,Jopala,20.2024712,-97.8037721
21,Puebla,90,Juan C. Bonilla,19.1215047,-98.3474275
21,Puebla,91,Juan Galindo,20.2231453,-97.9910236
21,Puebla,92,Juan N. Méndez,18.5406267,-97.7487592
21,Puebla,93,Lafragua,19.2843954,-97.2812818
21,Puebla,94,Libres,19.4536825,-97.6484303
21,Puebla,95,La Magdalena Tlatlauquitepec,18.7425576,-98.0938697
21,Puebla,96,Mazapiltepec de Juárez,19.1452427,-97.6789449
21,Puebla,97,Mixtla,18.904451,-97.8923779
21,Puebla,98,Molcaxac,18.6736512,-97.8800475
21,Puebla,99,Cañada Morelos,18.7252843,-97.4285198
21,Puebla,100,Naupan,20.237879,-98.1168017
21,Puebla,101,Nauzontla,19.9620293,-97.5869709
21,Puebla,102,Nealtican,19.0580362,-98.4441385
21,Puebla,103,Nicolás Bravo,18.6133394,-97.3169837
21,Puebla,104,Nopalucan,19.1934825,-97.8255713
21,Puebla,105,Ocotepec,19.5507963,-97.6707034
21,Puebla,106,Ocoyucan,18.9300722,-98.3217272
21,Puebla,107,Olintla,20.1140931,-97.6703047
21,Puebla,108,Oriental,19.3277721,-97.5646306
21,Puebla,109,Pahuatlán,20.2876315,-98.1450864
21,Puebla,110,Palmar de Bravo,18.8375504,-97.5199271
21,Puebla,111,Pantepec,20.5810375,-97.8503348
21,Puebla,112,Petlalcingo,18.0628103,-97.9097929
21,Puebla,113,Piaxtla,18.0850105,-98.2202174
21,Puebla,114,Puebla,19.0437196,-98.1981486
21,Puebla,115,Quecholac,18.9500578,-97.638742
21,Puebla,116,Quimixtlán,19.2427383,-97.1310744
21,Puebla,117,Rafael Lara Grajales,19.2658861,-97.8280953
21,Puebla,118,Los Reyes de Juárez,18.9680836,-97.8237343
21,Puebla,119,San Andrés Cholula,19.0220464,-98.2872661
21,Puebla,120,San Antonio Cañada,18.4949824,-97.2744704
21,Puebla,121,San Diego la Mesa Tochimiltzingo,18.7619841,-98.3480747
21,Puebla,122,San Felipe Teotlalcingo,19.2332366,-98.5220448
21,Puebla,123,San Felipe Tepatlán,20.1193579,-97.7832919
21,Puebla,124,San Gabriel Chilac,18.3118917,-97.372119
21,Puebla,125,San Gregorio Atzompa,19.013345,-98.3423178
21,Puebla,126,San Jerónimo Tecuanipan,19.0388386,-98.4122332
21,Puebla,127,San Jerónimo Xayacatlán,18.2052917,-97.9194559
21,Puebla,128,San José Chiapa,19.2486554,-97.7198966
21,Puebla,129,San José Miahuatlán,18.2258551,-97.2808017
21,Puebla,130,San Juan Atenco,19.0473304,-97.5519697
21,Puebla,131,San Juan Atzompa,18.7450051,-98.0421693
21,Puebla,132,San Martín Texmelucan,19.2659835,-98.424878
21,Puebla,133,San Martín Totoltepec,18.6577687,-98.3545778
21,Puebla,134,San Matías Tlalancaleca,19.350349,-98.4943617
21,Puebla,135,San Miguel Ixitlán,18.0068815,-97.7775384
21,Puebla,136,San Miguel Xoxtla,19.1728092,-98.3050288
21,Puebla,137,San Nicolás Buenos Aires,19.2214126,-97.4848959
21,Puebla,138,San Nicolás de los Ranchos,19.0872987,-98.5547577
21,Puebla,139,San Pablo Anicano,18.1413459,-98.1380439
21,Puebla,140,San Pedro Cholula,19.0724114,-98.3223671
21,Puebla,141,San Pedro Yeloixtlahuaca,18.0522926,-98.0457611
21,Puebla,142,San Salvador el Seco,19.1428842,-97.6109401
21,Puebla,143,San Salvador el Verde,19.2583335,-98.5239746
21,Puebla,144,San Salvador Huixcolotla,18.9228428,-97.7767788
21,Puebla,145,San Sebastián Tlacotepec,18.3768156,-96.8219629
21,Puebla,146,Santa Catarina Tlaltempan,18.6152985,-98.0839721
21,Puebla,147,Santa Inés Ahuatempan,18.4018278,-98.0518889
21,Puebla,148,Santa Isabel Cholula,18.9679112,-98.3903252
21,Puebla,149,Santiago Miahuatlán,18.5503968,-97.4477267
21,Puebla,150,Huehuetlán el Grande,18.7577327,-98.1724239
21,Puebla,151,Santo Tomás Hueyotlipan,18.8889147,-97.8631962
21,Puebla,152,Soltepec,19.1228994,-97.7536341
21,Puebla,153,Tecali de Herrera,18.900556,-97.969444
21,Puebla,154,Tecamachalco,18.8640574,-97.7282334
21,Puebla,155,Tecomatlán,18.0573621,-98.3269587
21,Puebla,156,Tehuacán,18.4658011,-97.3978348
21,Puebla,157,Tehuitzingo,18.3689009,-98.3103412
21,Puebla,158,Tenampulco,20.1967861,-97.3899658
21,Puebla,159,Teopantlán,18.7349159,-98.2597171
21,Puebla,160,Teotlalco,18.4494542,-98.8376549
21,Puebla,161,Tepanco de López,18.5533722,-97.5738597
21,Puebla,162,Tepango de Rodríguez,20.0110738,-97.7978616
21,Puebla,163,Tepatlaxco de Hidalgo,19.1457051,-98.0076946
21,Puebla,164,Tepeaca,18.9680556,-97.9025
21,Puebla,165,Tepemaxalco,18.7436343,-98.6308464
21,Puebla,166,Tepeojuma,18.7287628,-98.4386688
21,Puebla,167,Tepetzintla,19.9423625,-97.8651505
21,Puebla,168,Tepexco,18.6502475,-98.6445826
21,Puebla,169,Tepexi de Rodríguez,18.4742378,-97.9413351
21,Puebla,170,Tepeyahualco,19.5185988,-97.458294
21,Puebla,171,Tepeyahualco de Cuauhtémoc,18.8097984,-97.8669057
21,Puebla,172,Tetela de Ocampo,19.8114617,-97.7872631
21,Puebla,173,Teteles de Avila Castillo,19.8517376,-97.4457209
21,Puebla,174,Teziutlán,19.8739926,-97.3715629
21,Puebla,175,Tianguismanalco,19.0000673,-98.4977641
21,Puebla,176,Tilapa,18.6192575,-98.5499425
21,Puebla,177,Tlacotepec de Benito Juárez,18.6343763,-97.637373
21,Puebla,178,Tlacuilotepec,20.3812243,-97.974932
21,Puebla,179,Tlachichuca,19.1486197,-97.3373857
21,Puebla,180,Tlahuapan,19.3511508,-98.5894706
21,Puebla,181,Tlaltenango,19.1625494,-98.3397808
21,Puebla,182,Tlanepantla,18.8572579,-97.8850712
21,Puebla,183,Tlaola,20.1634355,-97.9134907
21,Puebla,184,Tlapacoya,20.1369076,-97.825288
21,Puebla,185,Tlapanalá,18.695055,-98.5387051
21,Puebla,186,Tlatlauquitepec,19.8386406,-97.5057373
21,Puebla,187,Tlaxco,20.4025155,-98.0458947
21,Puebla,188,Tochimilco,18.9270336,-98.6178234
21,Puebla,189,Tochtepec,18.8182814,-97.8226712
21,Puebla,190,Totoltepec de Guerrero,18.2833377,-97.8523548
21,Puebla,191,Tulcingo,17.976067,-98.3715903
21,Puebla,192,Tuzamapan de Galeana,20.1032427,-97.522423
21,Puebla,193,Tzicatlacoyan,18.8160536,-98.0342154
21,Puebla,194,Venustiano Carranza,20.5059484,-97.6831467
21,Puebla,195,Vicente Guerrero,18.5356298,-97.1730006
21,Puebla,196,Xayacatlán de Bravo,18.2759133,-97.9569883
21,Puebla,197,Xicotepec,20.2767053,-97.9606968
21,Puebla,198,Xicotlán,18.1125155,-98.547079
21,Puebla,199,Xiutetelco,19.7462436,-97.3605757
21,Puebla,200,Xochiapulco,19.8531281,-97.6462129
21,Puebla,201,Xochiltepec,18.6532793,-98.325135
21,Puebla,202,Xochitlán de Vicente Suárez,19.9345337,-97.6483674
21,Puebla,203,Xochitlán Todos Santos,18.6944315,-97.7821799
21,Puebla,204,Yaonáhuac,19.9153743,-97.4472811
21,Puebla,205,Yehualtepec,18.7674026,-97.6675044
21,Puebla,206,Zacapala,18.5958362,-98.0461893
21,Puebla,207,Zacapoaxtla,19.8407045,-97.5792998
21,Puebla,208,Zacatlán,19.9605952,-98.0057214
21,Puebla,209,Zapotitlán,18.2619918,-97.50339
21,Puebla,210,Zapotitlán de Méndez,20.0043581,-97.6911528
21,Puebla,211,Zaragoza,19.4120659,-99.0827131
21,Puebla,212,Zautla,19.713915,-97.67151
21,Puebla,213,Zihuateutla,20.2959487,-97.7949434
21,Puebla,214,Zinacatepec,18.3275925,-97.21192
21,Puebla,215,Zongozotla,19.9706611,-97.7430247
21,Puebla,216,Zoquiapan,20.0075809,-97.5968758
21,Puebla,217,Zoquitlán,18.3853601,-96.9347118
22,Querétaro,1,Amealco de Bonfil,20.1874446,-100.0691552
22,Querétaro,2,Pinal de Amoles,21.1665053,-99.6233214
22,Querétaro,3,Arroyo Seco,21.4320532,-99.6668355
22,Querétaro,4,Cadereyta de Montes,20.7912161,-99.6660444
22,Querétaro,5,Colón,20.7496727,-100.079663
22,Querétaro,6,Corregidora,20.4778129,-100.4412472
22,Querétaro,7,Ezequiel Montes,20.6529044,-99.9083904
22,Querétaro,8,Huimilpan,20.4188179,-100.3327789
22,Querétaro,9,Jalpan de Serra,21.3841409,-99.3264604
22,Querétaro,10,Landa de Matamoros,21.2820527,-99.1690961
22,Querétaro,11,El Marqués,20.7350779,-100.2835765
22,Querétaro,12,Pedro Escobedo,20.4688714,-100.1716263
22,Querétaro,13,Peñamiller,21.0912623,-99.8561475
22,Querétaro,14,Querétaro,20.5922997,-100.3917424
22,Querétaro,15,San Joaquín,20.9990848,-99.4913185
22,Querétaro,16,San Juan del Río,20.3870462,-100.0119627
22,Querétaro,17,Tequisquiapan,20.5422158,-99.9478987
22,Querétaro,18,Tolimán,20.9122501,-99.9808896
23,Quintana Roo,1,Cozumel,20.4320599,-86.9206906
23,Quintana Roo,2,Felipe Carrillo Puerto,19.737808,-88.080027
23,Quintana Roo,3,Isla Mujeres,21.2371906,-86.7350001
23,Quintana Roo,4,Othón P. Blanco,18.4370456,-88.8257582
23,Quintana Roo,5,Benito Juárez,21.0742627,-86.9265622
23,Quintana Roo,6,José María Morelos,19.7071786,-88.7781344
23,Quintana Roo,7,Lázaro Cárdenas,21.0778823,-87.4270537
23,Quintana Roo,8,Playa del Carmen,20.493616,-86.9560318
23,Quintana Roo,9,Tulum,20.429647,-87.6529306
23,Quintana Roo,10,Bacalar,18.9407916,-88.6164282
23,Quintana Roo,11,Puerto Morelos,20.9317633,-87.2011806
24,San Luis Potosí,1,Ahualulco del Sonido 13,22.4725329,-101.1993321
24,San Luis Potosí,2,Alaquines,22.0812058,-99.5998278
24,San Luis Potosí,3,Aquismón,21.7481115,-99.0635804
24,San Luis Potosí,4,Armadillo de los Infante,22.261115,-100.6869769
24,San Luis Potosí,5,Cárdenas,22.0055489,-99.6494097
24,San Luis Potosí,6,Catorce,23.6439472,-101.0550621
24,San Luis Potosí,7,Cedral,23.9463868,-100.685418
24,San Luis Potosí,8,Cerritos,22.419062,-100.2980541
24,San Luis Potosí,9,Cerro de San Pedro,22.2000458,-100.7617917
24,San Luis Potosí,10,Ciudad del Maíz,22.4309306,-99.7047331
24,San Luis Potosí,11,Ciudad Fernández,21.9909623,-100.0485284
24,San Luis Potosí,12,Tancanhuitz,21.5975098,-98.9668608
24,San Luis Potosí,13,Ciudad Valles,22.0757924,-99.0733758
24,San Luis Potosí,14,Coxcatlán,21.514763,-98.8981013
24,San Luis Potosí,15,Charcas,23.2730516,-101.1087574
24,San Luis Potosí,16,Ebano,22.168368,-98.4442753
24,San Luis Potosí,17,Guadalcázar,22.9009999,-100.2957141
24,San Luis Potosí,18,Huehuetlán,21.5168521,-98.9919521
24,San Luis Potosí,19,Lagunillas,21.5979815,-99.6193264
24,San Luis Potosí,20,Matehuala,23.5229037,-100.604046
24,San Luis Potosí,21,Mexquitic de Carmona,22.2548639,-101.1801926
24,San Luis Potosí,22,Moctezuma,22.7074274,-101.1441445
24,San Luis Potosí,23,Rayón,21.7951002,-99.6493721
24,San Luis Potosí,24,Rioverde,21.9792678,-100.2481973
24,San Luis Potosí,25,Salinas,22.8228965,-101.724509
24,San Luis Potosí,26,San Antonio,21.6188931,-98.8773263
24,San Luis Potosí,27,San Ciro de Acosta,21.5887976,-99.8990693
24,San Luis Potosí,28,San Luis Potosí,22.1516472,-100.9763993
24,San Luis Potosí,29,San Martín Chalchicuautla,21.3633076,-98.6721691
24,San Luis Potosí,30,San Nicolás Tolentino,22.1482777,-100.4425763
24,San Luis Potosí,31,Santa Catarina,21.6564984,-99.4958219
24,San Luis Potosí,32,Santa María del Río,21.7352338,-100.738271
24,San Luis Potosí,33,Santo Domingo,23.412227,-101.5582297
24,San Luis Potosí,34,San Vicente Tancuayalab,21.8126239,-98.596449
24,San Luis Potosí,35,Soledad de Graciano Sánchez,22.2970555,-100.8671956
24,San Luis Potosí,36,Tamasopo,21.9214301,-99.3936161
24,San Luis Potosí,37,Tamazunchale,21.2435015,-98.7968696
24,San Luis Potosí,38,Tampacán,21.4082303,-98.7501496
24,San Luis Potosí,39,Tampamolón Corona,21.5509229,-98.784191
24,San Luis Potosí,40,Tamuín,22.0818969,-98.6931978
24,San Luis Potosí,41,Tanlajás,21.7448668,-98.8299959
24,San Luis Potosí,42,Tanquián de Escobedo,21.6114295,-98.6722149
24,San Luis Potosí,43,Tierra Nueva,21.6451516,-100.5284238
24,San Luis Potosí,44,Vanegas,24.1434856,-100.9481624
24,San Luis Potosí,45,Venado,22.9222877,-101.0990949
24,San Luis Potosí,46,Villa de Arriaga,21.9817466,-101.2135656
24,San Luis Potosí,47,Villa de Guadalupe,23.2759283,-100.7761203
24,San Luis Potosí,48,Villa de la Paz,23.6550997,-100.7602499
24,San Luis Potosí,49,Villa de Ramos,22.9147161,-101.8768919
24,San Luis Potosí,50,Villa de Reyes,21.8347546,-101.0042083
24,San Luis Potosí,51,Villa Hidalgo,22.6821719,-100.6295937
24,San Luis Potosí,52,Villa Juárez,22.2920741,-100.2195026
24,San Luis Potosí,53,Axtla de Terrazas,21.424175,-98.8780799
24,San Luis Potosí,54,Xilitla,21.3935269,-99.0130347
24,San Luis Potosí,55,Zaragoza,22.0378893,-100.6715543
24,San Luis Potosí,56,Villa de Arista,22.6684932,-100.7979896
24,San Luis Potosí,57,Matlapa,21.3326481,-98.8188298
